u,i,year
15102,14958,2020
9824,2623,2019
20227,19977,2016
21647,1118,2010
12709,2140,2011
15299,14516,2020
22214,21970,2008
8586,5886,2004
17764,1002,2009
20396,20393,2017
13310,12888,2001
17637,17604,2011
18090,2456,2011
15225,15016,2012
8740,8354,2020
19356,18743,2006
6522,6223,2017
15898,15545,2016
16179,14960,2003
21003,20922,2018
16558,16474,2002
11019,8844,2013
11857,11692,2016
11648,11645,2016
6428,2698,2009
23463,23177,2010
15160,884,2011
13826,13659,2007
14323,13827,2010
2145,1820,2010
23864,23741,2012
13316,12939,2016
24182,24064,2018
8346,1624,2020
19536,19363,2007
15887,15343,2000
20084,19746,2001
15836,12871,2009
5128,5127,2019
5955,5674,2017
13622,13148,2020
7530,5279,2015
17693,17314,2003
6323,4059,2015
8591,6776,2010
16725,16693,2018
9656,4904,2012
10536,5075,2004
9365,220,2010
10222,747,2013
18822,18739,2003
20694,20272,2015
11272,11113,2014
19510,19496,2000
7860,6362,2004
9971,9889,2020
12998,12923,2018
6752,4917,2018
8369,7585,2016
7818,4947,2013
13617,13588,2015
22870,22853,2016
24044,23809,2007
10602,10568,2021
17250,16821,2019
18674,18482,2010
10171,6826,2016
9371,9343,2003
3979,3043,2010
13000,12973,2003
18561,18268,2019
5818,4309,2006
11087,10843,2020
16308,16245,2003
8698,5322,2014
6973,6136,2016
22032,22000,2008
19725,19264,2010
14167,13975,2007
14617,14211,2014
6442,3881,2014
9678,3493,2015
23008,22944,2008
2911,1260,2000
9356,8635,2013
10093,9584,2012
14477,13805,2013
11492,10734,2013
20183,20032,2011
18844,18745,2019
15781,15535,2008
15842,15788,2003
4969,4772,2021
14132,12598,2017
11744,1484,2014
9772,7481,2007
7620,6181,2008
15102,14491,2008
8326,8028,2013
10371,2998,2014
9168,8728,2008
3760,3136,2016
14093,14030,2011
15366,14958,2021
5179,4852,2017
11569,10814,2014
12103,4759,2011
7930,7027,2019
14073,13976,2009
13392,12458,2002
18931,18862,2006
10881,5986,2015
12578,12499,2017
23901,3188,2003
11773,2926,2012
24145,24114,2003
7405,6701,2014
9343,7918,2001
17043,905,2008
16849,16770,2019
18784,18676,2004
17486,17448,2016
12001,9890,2001
9009,4542,2015
10628,10321,2010
3551,3518,2014
15115,14990,2004
15979,15977,2005
23971,23609,2011
8493,8282,2006
19461,19183,2020
14922,14020,2006
6671,5854,2001
6752,4703,2000
8373,6280,2003
20302,20199,2008
7541,5857,2013
14104,1751,2004
9270,4630,2015
11632,5123,2009
14647,14046,2015
21217,20820,2005
12150,11728,2019
19050,19034,2011
10012,8165,2007
4231,1811,2009
12443,11947,2021
8676,7080,2017
13828,13727,2005
7613,5201,2006
6864,5568,2013
24502,24163,2020
15102,14501,2002
16744,16651,2019
19233,19210,2018
24307,24289,2003
23881,23702,2020
8319,7526,2010
11279,6809,2020
11060,10924,2020
19044,18999,2019
7818,7220,2011
24558,24416,2005
18024,17584,2000
11281,811,2000
8895,7423,2013
22787,270,2018
24765,24677,2018
21238,21186,2008
12189,10582,2008
20782,20428,2005
9399,3305,2009
24427,24406,2005
8676,2809,2012
11938,11862,2015
12604,12539,2009
14636,14477,2011
14252,14230,2020
23982,23696,2008
23064,22834,2003
14713,12609,2008
2971,1077,2007
10678,9852,2005
21467,21174,2002
24900,24890,2019
14396,13787,2011
17402,17290,2018
12022,11547,2001
9205,7235,2006
20404,20262,2014
6416,3854,2013
14656,14202,2006
24822,24672,2014
4609,4314,2005
12351,12315,2002
7016,6951,2012
19340,692,2004
17926,17354,2013
14677,14304,2012
7946,6386,2014
8036,4548,2017
13024,12542,2016
5581,2713,2012
3411,2905,2017
21166,20923,2006
21859,21857,2010
23494,23235,2020
18557,18260,2001
10926,10040,2007
13022,12548,2017
8229,5420,2010
7701,7300,2017
18113,17789,2013
20379,20244,2005
12579,12522,2010
12762,12148,2017
17238,17156,2011
10701,4786,2000
7653,4460,2000
20314,19998,2003
12075,2489,2000
10797,10554,2000
24296,23929,2018
12427,11932,2016
5794,4465,2013
18911,18824,2019
21067,20952,2003
6050,3798,2010
10354,7482,2003
19186,19047,2009
8897,8774,2019
20245,19770,2003
12935,12860,2009
13505,12845,2015
5752,4611,2012
23371,22978,2005
15472,15388,2005
18208,18050,2020
10232,10164,2001
23288,22976,2006
3185,3041,2016
20520,20104,2020
15631,15402,2014
8099,4681,2005
24500,24437,2012
17095,17019,2007
6251,5397,2010
19555,19442,2000
11584,11165,2010
22522,22260,2014
24768,24726,2010
12001,11501,2003
17366,16665,2019
15030,14935,2010
10123,9737,2020
17387,17137,2001
11421,5616,2007
12190,12114,2003
11287,2564,2004
7818,5707,2008
24045,23753,2016
10361,9838,2004
21234,21087,2004
8369,1198,2001
6323,5220,2011
16166,15891,2003
11604,11459,2011
10264,8927,2006
5915,4643,2016
17063,16685,2006
21487,21395,2003
11783,11139,2014
9361,5770,2005
17056,16874,2015
17942,17896,2021
11584,11364,2012
17533,17495,2017
12719,12583,2005
10482,9052,2008
22532,22468,2010
8285,6712,2013
23205,467,2001
24103,24069,2019
11429,10912,2007
20540,20279,2008
9238,5462,2021
21647,9493,2010
12059,11957,2015
7155,4613,2019
15005,203,2011
17378,17307,2016
14087,13780,2009
21059,20567,2010
10583,5824,2000
20993,20529,2001
13298,13015,2008
5638,5606,2010
24039,24015,2020
8036,7203,2001
6522,3895,2004
9936,9717,2007
17710,17230,2001
8098,6575,2008
6871,3817,2019
17719,17490,2010
6316,6315,2017
5930,3949,2001
8325,4968,2014
7436,1701,2001
11244,6204,2018
16672,16274,2011
3469,2070,2017
18738,18699,2021
7017,6626,2017
23319,23260,2009
12203,11754,2006
11526,11026,2010
5919,5348,2004
24908,2478,2008
11822,11805,2021
21304,20891,2005
20725,20713,2003
23724,23328,2002
23993,23973,2002
14171,14131,2007
12814,3753,2008
19646,19367,2008
21135,20706,2004
18398,18321,2016
8136,8103,2009
22782,22689,2009
15482,15394,2006
21059,21004,2013
22501,22210,2011
12246,11715,2019
9982,9340,2010
12774,12505,2021
4969,4541,2008
23678,23530,2019
9147,8326,2003
11416,6635,2012
5794,5700,2000
19509,19332,2014
23026,23005,2003
22152,22081,2014
23169,1273,2002
18190,18174,2018
11295,4088,2020
12666,12568,2015
17475,17327,2001
18289,18280,2011
11329,10623,2006
12297,12189,2019
22748,22685,2005
19865,19854,2017
14656,14068,2005
21433,21272,2002
23106,22992,2000
5704,800,2011
13734,13390,2009
11427,11276,2018
8355,8210,2016
12082,11820,2020
12641,12605,2010
23948,23878,2015
6770,3862,2010
16669,16361,2001
21023,20714,2014
13120,13067,2014
11330,10225,2017
17670,17345,2000
2654,2486,2002
12037,11903,2004
19827,847,2017
11042,10969,2013
12267,9938,2016
10389,9636,2008
5335,5093,2001
8325,5745,2007
11352,4321,2019
21107,20990,2016
19677,19636,2011
15289,15141,2004
7913,6123,2001
13027,12332,2003
20605,20585,2010
19612,19235,2014
18597,18510,2005
11725,11628,2016
15055,14965,2020
11608,6529,2007
12054,11603,2014
8431,7304,2021
6980,6390,2013
10093,6722,2008
23796,23730,2014
12227,9750,2009
20873,20620,2004
19101,18879,2014
13727,13313,2001
13830,13473,2001
10475,10099,2006
15090,14362,2013
4371,3142,2019
11421,10818,2008
15940,14239,2013
4385,3100,2000
14594,14384,2007
24097,24045,2006
18225,18108,2004
21904,21848,2001
6671,6020,2011
15237,14975,2000
7081,1297,2008
20693,20606,2014
14133,14102,2007
20723,20430,2013
21114,4131,2007
19570,19214,2019
24689,24566,2012
10268,10171,2020
14280,3381,2001
13446,7841,2020
20051,19911,2015
22908,22833,2002
10171,8833,2021
17640,17495,2000
10371,10180,2001
22237,22218,2009
5133,4734,2010
6470,4146,2020
16034,15690,2010
6120,4374,2003
11175,10147,2019
21656,21643,2002
7631,6159,2006
10658,10209,2014
20999,20898,2008
22602,22402,2000
24100,24051,2010
14124,14082,2008
23520,23233,2001
11302,10464,2021
11360,11168,2000
15222,15221,2000
19648,19469,2007
16318,15827,2017
10471,9784,2016
9356,4939,2015
11718,11342,2020
21332,20995,2013
12700,11840,2000
12246,11633,2016
14010,14008,2003
10963,9133,2005
18831,18754,2017
23677,23583,2019
13804,13253,2010
22572,22520,2020
7076,6883,2009
18803,18770,2017
9933,8413,2008
9343,6459,2014
16880,16673,2016
22761,22696,2020
12539,12071,2016
19259,19186,2020
10535,10114,2008
23652,23337,2001
14141,13725,2010
23043,22998,2003
7943,3452,2007
23365,23283,2007
5690,5662,2016
12956,12718,2011
19691,19486,2008
11209,10528,2000
18884,18856,2019
14930,14646,2010
10628,10491,2011
19188,4577,2000
21554,21174,2010
10224,7578,2004
12401,12338,2010
21001,20655,2018
20541,20486,2016
19457,19348,2006
10012,8268,2016
23709,23414,2012
3822,3383,2018
12249,11713,2005
5600,4886,2007
10317,7356,2003
24065,24041,2016
10956,10172,2001
21096,20655,2021
9431,6714,2002
6087,5795,2011
3518,671,2016
6499,3613,2018
17969,17905,2021
19139,18931,2008
16828,2806,2000
16595,1287,2015
10610,9993,2011
22918,22853,2017
24482,24211,2016
14278,14206,2007
9132,6136,2021
20393,20152,2014
4918,4539,2004
18166,17853,2021
17475,2266,2014
5085,393,2014
10789,10398,2010
21848,21810,2013
23628,23442,2013
24877,24851,2000
20761,20689,2003
23891,23598,2006
8583,7005,2013
12342,11804,2019
14990,14204,2014
10334,4528,2007
16530,16222,2002
7570,7423,2018
8513,8291,2006
17019,2573,2017
14167,12364,2002
23259,23015,2016
7436,5913,2020
17539,17244,2018
11857,5989,2021
21971,21905,2015
8055,4817,2006
10590,10533,2008
21877,21749,2018
13642,13060,2020
13287,13094,2004
12539,7877,2003
13633,13286,2010
24031,24018,2012
13537,13164,2007
12191,10260,2006
16129,15957,2001
3301,2278,2020
23869,23772,2004
15394,15359,2009
7570,4676,2005
6598,6514,2005
23030,22912,2007
16532,16403,2016
15249,15235,2020
10536,10465,2002
11124,10900,2021
17540,17486,2001
13146,12738,2016
6510,4974,2000
21962,21718,2017
8698,4078,2006
16612,16503,2012
8531,7977,2009
12123,11943,2012
17814,17667,2015
16551,5451,2008
14594,4384,2015
16628,15989,2014
20486,20436,2000
20936,20715,2005
14753,14389,2005
9255,9168,2005
9397,9322,2016
16291,16240,2011
8177,5445,2008
8098,6275,2019
23167,22735,2015
11038,10219,2010
21934,21594,2006
17126,17027,2007
21149,21028,2000
9075,7369,2003
18048,3288,2002
11330,9251,2014
7677,6733,2011
10424,10392,2017
20347,20303,2008
18239,18140,2012
13012,12966,2003
24618,24426,2010
24078,23825,2000
9824,9620,2005
8368,7991,2009
19578,19262,2020
17043,16673,2009
5919,4578,2012
19637,3056,2008
5704,1390,2006
19455,19181,2012
6978,6941,2005
9650,8498,2021
14616,14369,2007
7391,7099,2019
9132,5906,2006
7620,3277,2021
10787,9428,2000
8432,7902,2004
23175,22757,2003
21697,21476,2015
8036,4183,2002
22337,22161,2006
19186,18818,2003
21889,21728,2015
20694,20366,2017
11279,10400,2009
24642,24541,2007
12923,12015,2014
16153,15546,2008
14574,14527,2013
6470,3130,2009
18442,18380,2010
6312,6256,2003
20100,19741,2012
17567,674,2016
11244,5719,2001
11324,10262,2020
23210,23205,2019
18647,18337,2020
11908,5296,2011
11583,1982,2014
7943,1469,2010
10171,5472,2002
23175,23100,2007
23156,22845,2006
6403,3096,2013
24267,24174,2008
12451,12268,2017
16799,16690,2002
21944,509,2004
20303,20255,2009
15779,15549,2012
7937,5443,2014
24463,24261,2011
23984,23896,2016
21580,1042,2011
15354,15267,2017
13500,11825,2002
9431,5402,2015
21671,21465,2013
14719,14537,2017
21510,21104,2015
23723,23702,2014
16265,16027,2016
14563,377,2017
11173,6660,2021
24699,24622,2002
10354,87,2012
17053,16955,2015
10164,7078,2009
22048,21786,2006
13675,13289,2008
14699,14277,2010
14943,14652,2006
13266,13114,2020
7653,5594,2005
11066,10907,2009
10622,10551,2018
4969,1403,2015
5366,2248,2011
13559,13375,2012
15295,14614,2007
8488,7645,2010
22004,21916,2011
12188,11962,2000
22241,22237,2002
18272,18022,2005
11584,11308,2006
6536,5066,2005
23743,23683,2021
19544,19518,2008
12578,12292,2000
13959,13844,2009
9863,6496,2002
21036,20952,2015
12139,11388,2015
15517,14593,2009
8672,6423,2010
14107,13780,2003
14834,5393,2019
6960,4554,2007
9650,9253,2013
17694,17460,2012
7980,7675,2019
24830,24701,2015
14908,14061,2014
10317,7426,2008
4226,703,2020
3256,3132,2000
20892,20792,2021
19707,19582,2015
16690,16207,2017
10794,5355,2011
24051,23979,2007
10882,10413,2000
14323,14219,2005
15102,14697,2013
10911,8832,2012
11379,11133,2008
8654,5445,2009
20902,20827,2002
3469,3314,2002
8373,5401,2013
9054,7646,2000
3659,2304,2003
9686,9666,2018
22065,21962,2015
21070,20703,2010
4513,2379,2004
9337,6567,2005
9238,7494,2005
9252,9238,2019
21380,21163,2019
24137,24127,2020
17259,17149,2009
17764,17338,2015
19518,18626,2009
4810,357,2019
10389,9388,2021
14834,11555,2010
8035,7790,2004
12953,12838,2001
8654,3608,2020
10361,2469,2006
22569,22404,2008
24112,23823,2019
16161,15820,2008
18442,18392,2009
8900,8785,2004
6553,5733,2016
7946,7782,2017
23830,23589,2003
18216,18157,2020
14510,14490,2008
11416,2520,2019
21708,21613,2020
10538,10117,2004
11915,10087,2002
6256,5828,2013
12192,12046,2019
9132,8636,2006
19936,19903,2013
13423,13322,2014
23928,23839,2013
9936,8495,2002
15764,15266,2019
9361,2988,2014
14586,14195,2008
12295,5044,2016
14132,13598,2006
11322,4846,2017
16659,16379,2015
7353,5522,2010
9678,7595,2013
4302,2204,2010
18042,17981,2009
12584,12497,2017
11459,11379,2006
19372,19170,2004
11578,5466,2016
5930,4791,2007
6752,5556,2010
15769,15665,2002
15783,1381,2000
8227,6401,2014
14073,13986,2001
13908,4019,2017
15886,15647,2012
22826,22780,2012
9953,8952,2010
11868,11290,2016
9015,8769,2007
12832,3985,2019
20212,20033,2017
15005,12909,2002
10361,6257,2016
4725,705,2006
17280,17006,2001
9982,3610,2012
17852,17809,2009
21433,21339,2019
11245,11243,2014
11731,10601,2003
15271,14150,2008
21954,21700,2000
12599,12231,2005
19496,19231,2012
7813,5842,2016
11352,10694,2007
6864,2808,2013
5753,3201,2000
18036,17736,2017
12762,12503,2011
23078,23057,2011
13309,13152,2009
14010,13938,2014
10049,9844,2018
9984,6981,2018
16179,15827,2015
11951,11809,2001
16938,16932,2017
11881,4111,2000
9358,5398,2007
20254,20240,2014
18561,18413,2019
9777,8638,2001
19983,19918,2006
10643,4670,2006
16641,16582,2021
3494,77,2020
10551,9183,2011
5915,3726,2010
13045,12910,2006
21028,20526,2011
12896,12606,2015
8676,7470,2021
14409,14142,2010
20392,20250,2011
15430,15033,2013
11281,11058,2006
24600,24544,2017
15248,15065,2004
9803,8816,2016
10425,9302,2015
12600,11713,2003
12620,11982,2018
19097,19035,2004
3847,2416,2004
11794,11041,2006
17873,17868,2011
23534,23459,2001
6547,5826,2009
15949,15827,2019
23454,23120,2014
11766,11722,2020
14689,14662,2005
6998,6904,2014
11663,11587,2012
13908,13169,2002
6256,4763,2006
12462,12425,2016
10701,7922,2009
20588,20397,2004
21964,21740,2007
11863,11732,2021
11872,11518,2010
15950,15808,2004
3518,3469,2004
7175,6267,2002
8897,7739,2003
9863,5970,2009
9678,3724,2017
7030,6838,2006
16247,16220,2001
4662,732,2017
9016,8951,2014
8809,5479,2016
19989,19810,2008
20088,19812,2005
21993,21711,2003
4850,4315,2007
8431,7383,2012
8355,8235,2012
16851,16818,2010
12896,12233,2001
12270,12178,2019
11604,8784,2016
3976,3714,2011
14990,14597,2015
10026,9157,2009
18632,18555,2008
23436,23357,2010
10425,1608,2001
6837,1971,2005
21126,21054,2019
9485,3034,2008
8994,8807,2011
11137,10862,2003
22103,22079,2002
11574,11458,2011
15755,15345,2016
4448,4222,2000
8994,8675,2011
14219,13480,2005
8992,8404,2001
10563,6791,2018
24394,24265,2001
22172,22096,2005
13004,12997,2003
14753,14605,2004
17425,17366,2000
14219,13525,2014
18913,18778,2015
7794,6912,2003
13783,6691,2016
23648,23339,2004
9211,8400,2020
12295,1780,2015
24633,24625,2011
15010,14768,2005
1068,725,2018
21845,21776,2010
11608,2290,2011
12147,3002,2017
6864,6431,2014
18936,18776,2015
17772,17669,2007
23367,23270,2013
23629,23509,2000
23948,23893,2008
11380,10908,2017
7678,6130,2000
11506,11423,2013
6323,6234,2016
14503,13937,2002
8992,8163,2006
13318,12907,2016
16690,16426,2016
11380,11179,2016
10215,10050,2017
21320,21248,2017
12238,2554,2007
9597,9424,2014
15773,15298,2016
23091,23090,2013
8412,2377,2010
14948,14482,2015
12228,12227,2013
14110,13728,2010
24577,24567,2003
12192,12129,2004
17728,17595,2019
5416,4552,2018
12082,11491,2011
19031,18569,2016
16617,16246,2006
14794,14542,2008
22594,22261,2021
11485,11375,2002
18058,18024,2015
24171,24099,2011
24700,24659,2003
14124,13662,2015
16601,16295,2003
8897,6943,2011
19465,19427,2002
24368,24296,2007
21450,20838,2011
10645,10565,2004
19612,19291,2010
9973,9841,2002
20195,19933,2009
8412,3899,2013
18263,18172,2017
19306,19286,2003
12965,664,2011
21369,21320,2014
9168,8264,2018
23262,23108,2000
24311,24179,2017
17046,8559,2000
20208,20151,2018
11485,10384,2018
18444,18355,2012
20407,20129,2012
9704,9619,2002
9115,2554,2007
19624,19279,2001
20465,20450,2006
18409,18086,2016
17756,17417,2006
24724,24698,2020
6879,2283,2001
3290,352,2012
7749,7620,2012
22965,22755,2010
9704,9213,2021
8650,1739,2021
7679,6092,2008
5704,2574,2010
23401,23112,2007
23066,22714,2005
16530,16183,2014
15093,14692,2011
23206,22899,2016
8488,4094,2021
9343,9313,2010
17728,17668,2014
9244,625,2004
23074,22749,2017
23758,23598,2015
23287,23204,2001
18390,18291,2011
20269,19941,2019
16035,16004,2014
4231,2168,2011
24693,24569,2007
22296,21980,2014
11620,11220,2001
6428,1946,2015
18382,17487,2004
10666,9980,2001
15657,15213,2000
10551,10343,2003
16558,3226,2011
15955,3052,2000
12096,12084,2020
9361,6077,2015
17073,1370,2011
8036,3362,2002
8373,7558,2009
11531,11174,2003
15005,14758,2006
13122,6265,2009
12054,9951,2009
15975,15693,2014
15055,14840,2010
20374,20347,2009
18329,17985,2004
12589,12566,2020
22166,22147,2014
7946,2322,2020
18197,18177,2016
10425,6895,2017
11844,11107,2020
12629,11974,2007
16580,16185,2014
16134,2843,2021
10317,9248,2010
12936,12841,2011
10794,5327,2015
10317,9952,2020
12342,2912,2003
13852,13419,2001
2020,1574,2005
15675,15337,2017
15631,15308,2021
24354,24274,2003
17387,17175,2020
9397,2224,2019
14656,13939,2009
21860,21850,2009
13768,13520,2007
11645,11368,2009
16884,16629,2013
11295,9945,2015
12386,12177,2015
20025,19991,2001
11352,10455,2013
19471,19434,2018
13484,13279,2007
23928,23925,2003
13576,13338,2019
19303,19049,2004
10536,8874,2015
16271,16064,2020
14943,14757,2017
4969,3892,2005
21096,21054,2013
13372,13081,2016
23237,22764,2014
16650,16335,2021
13764,13690,2007
19492,19391,2009
8369,4866,2007
9824,8161,2014
13379,12740,2000
24150,23855,2018
8035,6787,2000
21810,21795,2017
13918,2040,2011
13911,12509,2014
13968,13863,2021
13424,13409,2015
11039,10469,2018
6864,4345,2004
9763,8143,2016
5818,5793,2004
23985,23955,2001
14182,13974,2008
19780,19740,2009
22073,21989,2021
17227,17132,2014
12154,11980,2002
22226,22151,2002
19601,19432,2017
24289,24098,2017
14555,5786,2016
13161,13066,2017
17336,17235,2021
6837,4841,2007
20974,20939,2001
8284,2107,2016
7679,2943,2007
17225,17104,2014
16340,16101,2002
11281,9727,2014
7361,7103,2012
11614,11090,2009
15796,15525,2007
9919,9794,2016
21420,21211,2010
7570,3507,2009
9630,7859,2011
3409,288,2014
21944,1555,2017
18235,17911,2012
14291,14241,2005
16836,16198,2000
22106,21989,2009
4385,3316,2021
17293,15966,2017
13608,13537,2015
11162,10355,2008
16538,16360,2014
20702,20642,2017
7391,2965,2009
18649,18514,2002
13820,13295,2021
10794,9667,2003
23885,23571,2007
13438,12322,2018
21938,21888,2010
14728,14275,2018
6837,1561,2005
21287,21200,2011
8071,7112,2002
17049,16831,2012
16666,16597,2017
9973,9518,2006
19259,19180,2020
23755,23706,2006
1526,1256,2005
11591,11458,2003
24619,24500,2004
17194,17135,2010
19034,18789,2018
9557,9522,2009
17229,16882,2012
6864,2779,2021
18182,18063,2011
10963,10785,2016
24152,23822,2001
21515,21181,2015
10238,10144,2002
13721,13717,2012
11287,11052,2005
16632,16482,2018
6428,6060,2018
20960,20904,2012
23365,23243,2017
19150,19100,2014
17252,17171,2003
8610,8493,2008
23568,23511,2017
20477,20259,2013
18208,17841,2007
11416,11106,2012
6470,3745,2016
3890,1596,2017
6442,3466,2002
10911,8528,2014
9397,5575,2019
19814,19765,2019
17293,3088,2019
19587,19526,2000
24267,24255,2006
12144,11664,2014
5938,5684,2007
10859,3131,2019
20407,20393,2008
19163,19144,2009
12191,1982,2014
21531,3036,2005
8689,8626,2013
21949,21575,2020
22046,22022,2016
16624,16237,2008
15943,15689,2020
23724,23714,2019
10963,8630,2021
13394,13179,2013
11309,10402,2013
24346,24261,2012
8676,7623,2019
15943,11537,2005
23485,23462,2004
23707,23682,2013
15532,15531,2007
8711,7684,2000
